timestamp,op,hi,lo,cl,volume
2021-10-31 19:26:00+00:00,60758.5,60789.5,60758.5,60789.5,5.22
2021-10-31 19:27:00+00:00,60789.5,60789.5,60789.0,60789.5,3.637
2021-10-31 19:28:00+00:00,60789.5,60789.5,60789.0,60789.0,7.655
2021-10-31 19:29:00+00:00,60789.0,60824.5,60789.0,60813.0,7.902
2021-10-31 19:30:00+00:00,60813.0,60813.0,60812.5,60812.5,1.324
2021-10-31 19:31:00+00:00,60812.5,60813.0,60812.5,60813.0,2.882
2021-10-31 19:32:00+00:00,60813.0,60813.0,60812.5,60812.5,1.728
2021-10-31 19:33:00+00:00,60812.5,60813.0,60795.0,60796.0,2.565
2021-10-31 19:34:00+00:00,60796.0,60796.5,60796.0,60796.0,1.952
2021-10-31 19:35:00+00:00,60796.0,60796.5,60796.0,60796.5,0.989
2021-10-31 19:36:00+00:00,60796.5,60796.5,60796.0,60796.5,1.68
2021-10-31 19:37:00+00:00,60796.5,60796.5,60796.0,60796.0,3.333
2021-10-31 19:38:00+00:00,60796.0,60796.5,60790.0,60790.0,1.766
2021-10-31 19:39:00+00:00,60790.0,60790.5,60775.0,60775.0,1.819
2021-10-31 19:40:00+00:00,60775.0,60775.5,60761.0,60761.5,4.571
2021-10-31 19:41:00+00:00,60761.5,60761.5,60750.5,60750.5,4.228
2021-10-31 19:42:00+00:00,60750.5,60751.0,60750.5,60751.0,10.242
2021-10-31 19:43:00+00:00,60751.0,60751.0,60741.5,60741.5,7.027
2021-10-31 19:44:00+00:00,60741.5,60742.0,60741.5,60741.5,1.162
2021-10-31 19:45:00+00:00,60741.5,60742.0,60741.5,60741.5,1.447
2021-10-31 19:46:00+00:00,60741.5,60742.0,60741.5,60741.5,1.736
2021-10-31 19:47:00+00:00,60741.5,60814.5,60741.5,60814.0,28.729
2021-10-31 19:48:00+00:00,60814.0,60840.0,60814.0,60840.0,14.205
2021-10-31 19:49:00+00:00,60840.0,60840.0,60745.0,60745.5,10.506
2021-10-31 19:50:00+00:00,60745.5,60800.0,60744.0,60800.0,7.633
2021-10-31 19:51:00+00:00,60800.0,60814.5,60746.5,60747.0,3.436
2021-10-31 19:52:00+00:00,60747.0,60747.0,60746.5,60746.5,8.308
2021-10-31 19:53:00+00:00,60746.5,60746.5,60716.5,60716.5,19.879
2021-10-31 19:54:00+00:00,60716.5,60733.5,60708.0,60733.5,9.301
2021-10-31 19:55:00+00:00,60733.5,60733.5,60687.0,60687.0,3.628
2021-10-31 19:56:00+00:00,60687.0,60720.0,60685.0,60710.0,9.352
2021-10-31 19:57:00+00:00,60710.0,60710.5,60700.0,60710.0,13.255
2021-10-31 19:58:00+00:00,60710.0,60740.0,60710.0,60740.0,3.341
2021-10-31 19:59:00+00:00,60740.0,60740.0,60718.0,60718.5,2.266
2021-10-31 20:00:00+00:00,60718.5,60744.0,60682.5,60683.0,6.349
2021-10-31 20:01:00+00:00,60683.0,60683.0,60682.5,60683.0,11.018
2021-10-31 20:02:00+00:00,60683.0,60683.0,60650.0,60650.0,16.776
2021-10-31 20:03:00+00:00,60650.0,60650.5,60616.5,60616.5,17.285
2021-10-31 20:04:00+00:00,60616.5,60628.0,60587.5,60607.0,29.14
2021-10-31 20:05:00+00:00,60607.0,60611.0,60598.0,60610.5,7.389
2021-10-31 20:06:00+00:00,60610.5,60626.0,60610.5,60625.5,6.731
2021-10-31 20:07:00+00:00,60625.5,60626.0,60625.5,60625.5,18.933
2021-10-31 20:08:00+00:00,60625.5,60655.5,60625.5,60655.0,5.943
2021-10-31 20:09:00+00:00,60655.0,60675.0,60655.0,60675.0,5.169
2021-10-31 20:10:00+00:00,60675.0,60679.5,60666.0,60679.5,24.537
2021-10-31 20:11:00+00:00,60679.5,60716.0,60679.0,60716.0,8.036
2021-10-31 20:12:00+00:00,60716.0,60780.5,60715.5,60780.5,21.139
2021-10-31 20:13:00+00:00,60780.5,60833.0,60780.0,60832.5,15.527
2021-10-31 20:14:00+00:00,60832.5,60865.0,60832.5,60865.0,14.651
2021-10-31 20:15:00+00:00,60865.0,60865.0,60829.5,60829.5,18.403
2021-10-31 20:16:00+00:00,60829.5,60830.0,60824.5,60824.5,3.201
2021-10-31 20:17:00+00:00,60824.5,60980.5,60824.5,60958.5,41.006
2021-10-31 20:18:00+00:00,60958.5,60977.5,60911.0,60915.0,24.589
2021-10-31 20:19:00+00:00,60915.0,60969.5,60915.0,60947.5,22.263
2021-10-31 20:20:00+00:00,60947.5,60947.5,60902.0,60902.5,8.915
2021-10-31 20:21:00+00:00,60902.5,60919.5,60902.0,60919.5,3.118
2021-10-31 20:22:00+00:00,60919.5,60951.5,60919.0,60951.5,18.239
2021-10-31 20:23:00+00:00,60951.5,60957.5,60951.5,60957.5,18.912
2021-10-31 20:24:00+00:00,60957.5,60957.5,60944.5,60944.5,11.387
2021-10-31 20:25:00+00:00,60944.5,60969.5,60944.5,60969.0,11.102
2021-10-31 20:26:00+00:00,60969.0,61022.5,60969.0,61020.5,39.767
2021-10-31 20:27:00+00:00,61020.5,61020.5,61020.0,61020.0,4.936
2021-10-31 20:28:00+00:00,61020.0,61020.5,61004.5,61005.0,16.344
